0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
29.49229346997816,29.086001238707077,38.44249333787312,56.18979906390423,7.357369440585055,30.30429446070105,39.032743407978735,1.5388494909427712,31.020477926978,-1.9025383504516544,76.89820690983369,38.96473754978984,59.28636906490553,23.127047687062923,47.25132061049355,33.88281532551349,20.56738188478715,0.7960670043462904,34.38080221713744
93.91429115991644,61.77592602692549,111.69272269910395,169.4166101013764,23.17921953992944,75.5512366802701,135.6803697924272,-16.77489489565731,120.55441618361168,-16.77293121480595,245.52270686349064,125.1199968936534,200.08402401701937,74.1894077342965,161.8968415513307,87.12929370776612,44.54420316948913,-28.401641206287568,109.85028656984495
103.619131584639,-38.60942391151822,75.91901069209483,112.9288896404708,10.103010780928717,-17.101844405151304,207.7426100277696,-88.03783066231658,213.2138681388229,-44.55314802595772,279.7672372438736,106.75402538836876,237.1965561599145,57.23656947397858,205.44578106625949,24.440896473590524,-7.456610261498861,-116.29410437463746,143.41319093925011
76.70193395841599,-181.3633819237604,-2.6008995879778483,-89.02556080067014,27.25566484862912,-161.0457757491952,295.3266452505353,-100.5378918931635,290.75337140235365,-7.080051070496638,226.61730502326856,-29.580500998996648,185.40954731354535,-19.333527467677367,186.62585955250685,-46.70900605302708,-34.306584416238614,-138.68100054587796,189.9164317463466
79.2966649702905,-174.84153919317217,52.18905015429112,-124.8420824499822,128.9320765656995,-98.97916128322812,367.4433515981989,24.468392996519952,297.56855569362585,92.23175241285564,275.6845769753647,-72.35138791278095,230.42738756201751,-1.194882801184059,223.6477142458813,41.86191497085782,38.74736008536543,-65.63859612542132,260.1888966520827
39.63864356472663,-186.205251147964,65.01601782270625,-100.31347975983968,118.93393623575116,-46.60982541492347,183.9785011084075,82.62108391604579,120.26362268726336,109.395993635292,220.0056869854072,-68.12046254808699,187.06089609513057,27.76257212620036,172.39513546557524,42.35022602084472,34.34299861953956,-83.1769077724109,185.3915095669385
13.866502498213704,-234.58713988019605,17.251527727619177,-119.57318517990736,54.60312939087797,-86.83439506007167,-3.624414449568376,91.11661709008868,-13.655333944725054,119.31758399475842,85.92765093911638,-116.05634233891944,44.362913369737925,-37.75467424499647,67.86250285722753,-24.555191463882704,39.65777706388315,-54.97721280443154,103.57185694495104
13.898199458962711,-146.29755207514427,40.25752371283316,-37.06475272848624,91.15529537392524,43.749812062535554,48.042855463986335,153.23510034126411,27.76019669273173,128.6572281307109,26.094031162172744,-71.81536691738341,13.299103660545349,-37.91086389561033,59.97914199461837,42.34787127642333,119.61479985424428,108.03072096422748,78.28315269469972
-57.707791477830526,-95.08277649300074,33.08262404937324,40.17737588056956,40.62941863599872,147.51554473352638,-0.8228163206774061,110.8127446019106,-26.18870854627539,33.9809493073092,-80.01797437290739,9.82254470986307,-30.22905859247668,73.43798775818993,21.24384496488288,67.32185514294,109.54312700136336,162.68188023907612,-14.929009926789549
-82.20744895338129,-57.491785975455805,24.940980178914277,70.6338493472259,-12.665529438579378,145.3164616394476,-167.6944730470156,80.30768137234483,-186.8910489205645,36.80711737038416,-170.996159954589,42.41922938422092,-108.33186398891291,197.2997659191074,-44.80601230338348,68.58365755885367,71.9246441001859,171.38526967620402,-99.73823575033424
